id,ie_committee_id,amount,date,race_id,candidate_name,purpose,raw,created_at,is_fake
1492,183,52088.66,2024-10-20,43,Stephen Mcdaniel,International movie talk worry threat.,{},2025-09-12 14:56:45,True
1493,28,79487.45,2025-04-29,71,Kimberly Carpenter,Quickly history from camera exist camera address adult.,{},2025-04-28 16:37:48,True
1494,446,3283.25,2025-08-06,17,Sarah Gill,Collection southern third test as be.,{},2024-05-17 23:42:18,True
1495,18,48615.15,2025-04-25,85,Gail Cannon DVM,Cause tree large wear raise take away.,{},2025-01-01 03:40:03,True
1496,465,12774.67,2024-09-03,33,Kara Martinez,Response early fire question.,{},2024-02-17 07:14:02,True
1497,205,79335.65,2023-11-20,75,Susan Fuentes,Soldier another another provide left type again.,{},2025-09-09 17:48:57,True
1498,467,4794.89,2025-03-16,60,Dana Garrett,Mention man teacher country cover brother create some.,{},2024-02-03 09:39:29,True
1499,148,20894.9,2024-03-18,3,Kathleen Sweeney,Own partner because where.,{},2024-12-13 18:58:01,True
1500,324,39950.14,2024-10-19,34,John Martinez,Crime moment loss sister situation.,{},2023-11-22 11:28:14,True
1501,471,53343.4,2024-12-29,62,George Hawkins,Mention make those produce.,{},2025-09-16 18:21:14,True
1502,254,19095.32,2023-10-29,22,Alyssa Bennett,Bring read room plan stop time already rise.,{},2025-08-03 21:03:14,True
1503,22,14989.64,2025-03-26,81,Eric Lang,Place argue sign analysis guess summer.,{},2025-05-24 09:59:25,True
1504,407,25614.49,2024-07-05,100,David Thomas,Fact well wife line professional even stop.,{},2024-04-04 07:53:13,True
1505,138,1401.77,2025-02-10,62,Charles Watson,Child keep financial.,{},2024-03-06 04:29:56,True
1506,121,63581.55,2025-02-25,74,Robert Edwards,Stop small north reason one place will.,{},2024-12-27 17:55:28,True
1507,248,8162.59,2023-10-31,70,Samantha Garcia,Middle director matter trip.,{},2024-05-27 16:09:11,True
1508,335,62451.85,2024-01-09,87,Timothy King,Computer wind certain grow meeting.,{},2025-04-02 12:48:37,True
1509,1,12167.18,2025-05-12,24,Kenneth Wolf,Wide brother future quality test hope senior.,{},2025-05-21 08:09:17,True
1510,30,75753.28,2024-07-27,97,David Gallagher,Another probably blue everybody continue place.,{},2023-12-25 23:09:23,True
1511,204,48880.9,2024-05-16,24,Kristen Rangel,Also road include single community year activity.,{},2025-10-03 07:10:15,True
1512,313,68144.89,2025-06-02,84,Jacob Clarke,Enjoy live history.,{},2025-09-30 01:18:10,True
1513,37,73523.94,2025-01-15,80,Nicole Pittman,Money company enjoy general.,{},2025-01-26 10:35:14,True
1514,413,63056.81,2024-09-08,17,Matthew Jackson,Recently space question class garden report.,{},2025-02-05 19:29:56,True
1515,458,43412.3,2024-03-11,82,Rebecca Miller,Cause at along morning act article floor.,{},2025-09-07 16:11:14,True
1516,398,98194.54,2024-06-08,54,William Wilson,Song success why among figure grow we.,{},2023-12-31 11:54:36,True
1517,340,42087.56,2024-10-18,62,Tammy Montgomery,Financial tax garden church sit Republican relationship.,{},2024-12-25 21:21:26,True
1518,34,99102.02,2024-10-30,63,Timothy Casey,Analysis hope before organization behind any.,{},2025-08-26 07:52:19,True
1519,356,57356.67,2025-08-22,45,Wanda Campbell,Industry affect she.,{},2025-07-28 18:45:52,True
1520,94,44352.46,2024-12-02,54,Dennis Palmer,Food college road nature yes history.,{},2024-06-27 02:23:36,True
1521,188,13604.29,2024-11-05,90,Dakota Reyes,Fire bring you age share door.,{},2025-07-27 19:08:49,True
1522,363,2591.45,2025-02-03,32,Jordan Cunningham,Direction grow sometimes themselves letter test human take.,{},2024-03-21 08:41:52,True
1523,55,95374.56,2024-06-30,98,Darrell Roman,Data decade home always.,{},2024-09-01 00:19:16,True
1524,385,19358.23,2025-05-05,84,Joseph Jackson,Coach guy include.,{},2025-04-05 08:10:48,True
1525,3,7616.01,2024-12-13,50,John Mcdaniel,Visit national outside hair meet.,{},2024-02-01 14:06:57,True
1526,41,63590.36,2024-07-17,68,Kimberly Murray,Beautiful simply customer second risk.,{},2024-02-06 20:19:04,True
1527,114,17929.5,2024-11-11,43,Ruth Love,Analysis figure security marriage weight stand day.,{},2024-11-14 23:27:49,True
1528,82,98918.11,2024-08-24,6,Brian Taylor,Citizen catch color state.,{},2024-06-22 19:29:42,True
1529,31,83928.32,2024-01-06,64,Nathan Smith,World everyone fast international class draw.,{},2023-12-05 06:34:38,True
1530,152,7039.61,2024-12-26,95,Vincent Hernandez,Special health official fund why here.,{},2024-03-17 06:18:54,True
1531,197,87640.35,2023-11-02,92,Patricia Marquez,Attorney employee strong bad message reach.,{},2024-11-25 11:41:56,True
1532,357,26852.43,2025-01-18,5,Alexandra Young,Inside ready film ahead so where bank.,{},2025-01-30 13:24:48,True
1533,282,37841.09,2024-11-15,38,Maria Wolfe,Young together remember organization move argue.,{},2024-03-25 01:31:05,True
1534,76,55666.32,2024-10-24,85,Michelle Morris,Arrive such reason drive draw win nearly prevent.,{},2024-12-10 07:07:13,True
1535,121,9732.62,2024-04-14,63,Amber Browning,Your growth manage under.,{},2024-01-31 21:42:52,True
1536,72,21304.75,2023-11-06,39,Jeremy King,Describe organization explain.,{},2025-07-25 20:48:28,True
1537,196,83693.93,2024-02-12,33,Kelly Richardson,Executive society necessary employee what our.,{},2024-05-31 15:52:00,True
1538,144,47472.15,2024-08-30,5,Gregory Harris,Her thousand charge cover worker girl present.,{},2024-07-27 15:44:34,True
1539,195,4919.6,2024-08-01,51,Sandra Smith,Information major PM.,{},2024-10-01 09:05:01,True
1540,32,43062.86,2023-12-09,83,Daniel Dickerson,Wear most service with skill necessary.,{},2025-06-09 00:39:41,True
1541,122,49195.24,2024-08-05,59,Justin Parsons,Bad there house stock.,{},2025-07-09 17:24:15,True
1542,271,53210.25,2024-02-18,80,Ross Rodriguez,Miss share fact threat.,{},2024-10-23 05:42:23,True
1543,85,7332.73,2025-01-28,16,Michael Clark,Mean join campaign.,{},2024-03-09 12:57:47,True
1544,279,11876.04,2025-07-02,8,Mr. Anthony Whitaker MD,Church position common system.,{},2025-08-08 23:08:58,True
1545,236,16178.01,2025-05-26,78,Angela Morgan,Describe attention father.,{},2025-03-23 03:23:17,True
1546,14,50427.89,2023-11-17,33,Kevin Robinson,Pick together exist out attention total.,{},2024-07-22 10:29:01,True
1547,242,62103.26,2025-04-10,69,Peter Bell,Thank need although know.,{},2024-09-30 18:07:51,True
1548,369,4744.08,2024-08-30,14,Ethan Wood,Name outside because coach manager about charge.,{},2024-12-19 11:26:28,True
1549,336,9593.58,2025-02-04,8,Matthew Harrison,Break effect necessary PM.,{},2025-07-01 14:05:51,True
1550,377,34550.04,2024-12-09,51,Erin Thomas,Sense mean director cup power candidate.,{},2024-04-25 07:57:31,True
1551,139,46548.57,2025-05-05,87,Thomas Saunders,Area career last.,{},2025-09-16 10:28:32,True
1552,220,74045.86,2025-07-23,70,Alicia Riley,Box quite customer town.,{},2025-06-02 07:10:30,True
1553,323,37099.41,2025-08-19,97,Jonathon Valdez,Street state eat smile board.,{},2024-05-25 08:22:50,True
1554,187,45041.1,2025-10-10,3,Robin Kidd,One floor better attack to oil.,{},2025-05-28 08:44:00,True
1555,454,22604.83,2025-02-27,94,Paige Miller,Possible idea able student.,{},2025-06-14 09:08:17,True
1556,116,39906.67,2025-08-31,60,Haley Sharp,Loss majority when subject finish seek pretty real.,{},2024-12-20 15:22:43,True
1557,446,72850.2,2025-10-10,82,Karla Rowe,Down clear future effect.,{},2024-05-18 08:39:41,True
1558,302,75060.65,2025-02-19,36,Melissa Nelson,Peace leg hotel wide travel.,{},2024-06-12 08:06:12,True
1559,394,48971.47,2024-08-20,78,Eddie Green,It talk court letter.,{},2024-04-22 20:18:36,True
1560,43,83362.41,2024-08-20,3,Kelly Watson,Gas not investment whatever.,{},2025-04-23 15:27:34,True
1561,419,58352.53,2023-12-08,80,Steve Porter,Chair range option wife green design positive.,{},2025-07-26 05:43:35,True
1562,367,61924.96,2024-02-25,81,John Love,Should allow something however white black.,{},2023-11-02 17:34:35,True
1563,112,74254.22,2024-12-16,62,Steven Sullivan,Community seven effect religious authority effect must charge.,{},2024-01-15 16:32:18,True
1564,271,28307.22,2025-05-18,92,Erin Green,Teach while interest measure down.,{},2025-09-08 15:02:00,True
1565,437,40281.31,2025-10-01,21,Stephanie Harrison,Range they different sometimes.,{},2024-08-24 02:33:11,True
1566,112,77114.19,2025-02-19,69,Robert Tucker,Good almost visit item air.,{},2025-02-12 00:56:26,True
1567,3,28972.34,2024-08-11,28,Jamie Obrien,Training radio treatment economic relationship.,{},2024-11-24 04:35:21,True
1568,100,26529.96,2025-01-04,28,Michael Young,Attack late store room find involve important.,{},2025-05-16 20:07:08,True
1569,13,26447.45,2024-11-03,70,Marisa Larson,Well mouth project television wonder top your.,{},2025-01-07 17:14:38,True
1570,90,2701.45,2025-04-20,60,Erica Newman,Together you identify bed campaign beautiful help.,{},2024-02-11 10:23:21,True
1571,435,3324.53,2024-04-08,4,Megan Stone MD,Nation marriage least.,{},2024-09-17 02:49:45,True
1572,79,39325.67,2024-01-10,99,James Allen,Speak picture help part field.,{},2024-02-04 00:02:41,True
1573,240,35016.44,2024-07-15,34,Amy Burke,Artist opportunity detail computer green.,{},2025-05-26 18:43:27,True
1574,229,34787.03,2024-12-28,91,Taylor Conrad,Conference section send hospital especially read student several.,{},2024-08-04 07:36:17,True
1575,398,61644.85,2025-08-24,38,Jasmine Hayes,Main everyone reality professor prove past.,{},2024-10-01 01:34:01,True
1576,405,71170.95,2023-10-22,55,Alejandro Castillo,Perform often once past hot.,{},2025-09-11 06:31:01,True
1577,108,52947.46,2025-10-09,44,Eric Chase,Even tell these carry surface.,{},2024-03-25 04:49:35,True
1578,42,10499.29,2023-10-29,19,Heather Curtis,Else vote these.,{},2025-10-06 16:44:28,True
1579,420,98622.15,2024-12-11,26,Phillip Carter,True writer attack run.,{},2025-07-18 05:49:37,True
1580,27,19326.66,2024-03-16,45,April Miller,Certainly report well college.,{},2025-07-02 05:51:03,True
1581,260,16469.01,2025-02-21,61,Jill Anderson,Husband several drive describe great quality.,{},2025-10-04 21:19:41,True
1582,411,95787.52,2025-08-20,50,Lisa Carroll,Senior decision past southern billion meeting street teach.,{},2025-02-02 17:35:40,True
1583,490,22589.99,2025-04-13,32,Sheila Kline,Everything customer rather.,{},2025-03-15 10:40:34,True
1584,444,3015.71,2025-03-19,99,Courtney Pearson,International defense whether best enter actually.,{},2025-04-08 18:25:46,True
1585,465,5387.82,2025-09-05,96,Alexis Casey,Example end ten mean design film sure.,{},2024-07-18 08:41:22,True
1586,471,25897.67,2025-03-11,82,Joseph Smith,Growth more far special.,{},2025-07-17 18:15:38,True
1587,327,1399.87,2024-08-15,89,Roy Massey,Half article key spring.,{},2024-08-31 09:42:47,True
1588,264,71376.77,2023-11-06,89,Patricia Rivas,Place rather go effort contain continue under.,{},2024-04-09 17:21:26,True
1589,41,10820.7,2024-12-21,99,Yesenia Howard,Write baby you poor.,{},2025-05-30 11:47:56,True
1590,189,50261.54,2023-11-06,39,Shannon Evans,Item attack surface network life approach for anything.,{},2025-09-15 00:31:12,True
1591,156,70238.56,2024-07-18,30,Jared White,Real training check.,{},2025-03-05 13:49:28,True
1592,31,39841.0,2023-11-12,41,Sylvia Moore,Guy debate none glass address feel.,{},2024-03-01 16:09:33,True
1593,349,82910.29,2024-07-30,60,Adam Myers,Eat standard compare paper data strong.,{},2023-12-04 02:27:52,True
1594,473,48422.43,2024-12-23,12,Lori Rosales,Cup choice view over.,{},2024-02-09 17:03:14,True
1595,52,13440.49,2023-12-01,14,Denise Crane,Alone effect man draw.,{},2024-07-14 10:08:44,True
1596,360,40526.44,2023-12-24,14,Jaime Lowe,Car such ability the.,{},2025-04-03 07:11:27,True
1597,1,56510.21,2025-01-24,13,Eric Harrison,Treat individual road hotel.,{},2025-06-12 09:53:08,True
1598,494,98412.75,2025-05-26,85,Ray Shea,Citizen seem shoulder play.,{},2024-05-27 01:22:56,True
1599,447,45442.23,2023-12-14,54,Benjamin Martin,Model partner account tell thank.,{},2024-05-10 01:52:04,True
1600,461,42948.08,2025-07-29,30,Thomas Barnes,Girl section wide step break.,{},2025-05-25 23:13:29,True
1601,468,36808.49,2024-01-17,11,Scott Gates,Nor herself past might wide market.,{},2025-05-29 03:07:54,True
1602,171,15308.89,2025-09-07,54,John Gutierrez,Hit idea hit.,{},2024-10-17 22:20:47,True
1603,248,20277.45,2024-03-11,84,Nicholas Wright,Issue cover hard.,{},2024-08-08 13:53:09,True
1604,232,11543.14,2024-05-31,2,Lauren Lopez,Else training huge them understand million green.,{},2025-07-19 21:09:54,True
1605,232,76506.48,2025-04-18,51,Andrea Schmitt,Cell project station Democrat.,{},2025-09-18 21:10:21,True
1606,274,41099.0,2025-06-11,83,Brian Davis,Certainly establish teacher leader painting she.,{},2024-07-29 19:23:02,True
1607,222,27481.84,2025-05-10,95,Randall Clark,Risk thus action night.,{},2024-12-17 21:43:58,True
1608,426,30782.94,2023-11-03,38,Melissa Schroeder,Turn prepare wait hundred.,{},2024-07-09 16:44:06,True
1609,243,88648.59,2024-04-15,45,Donald Jimenez,Himself many dog officer.,{},2025-04-07 12:27:49,True
1610,448,60726.99,2025-07-07,40,Jessica Lamb,Alone difficult would executive back speech.,{},2024-01-15 13:13:05,True
1611,219,54970.67,2025-05-20,43,William Powell,Culture read actually spring indeed international skill.,{},2024-10-22 15:54:38,True
1612,99,63616.08,2023-12-14,38,Terri Schroeder,Give nothing structure candidate population allow movie center.,{},2025-07-26 14:03:42,True
1613,96,34344.94,2025-09-16,41,Thomas Ashley,Fall ago their along manager author though should.,{},2025-06-12 06:35:49,True
1614,236,44481.36,2025-07-15,49,Kathryn Mullins,Minute receive room brother.,{},2024-08-10 23:24:02,True
1615,276,58335.86,2025-04-10,73,Jared Collins,Data we stand practice.,{},2023-12-25 05:47:16,True
1616,328,69504.17,2025-02-06,92,Teresa Simon,Receive beautiful wall out news help right.,{},2024-05-20 07:16:05,True
1617,247,81143.06,2025-06-16,29,Diana Chapman,Effort me up measure trial.,{},2025-04-16 15:06:47,True
1618,349,82979.8,2025-06-09,48,Mary Franklin,Southern weight realize.,{},2024-05-05 03:13:17,True
1619,46,38864.12,2025-02-14,50,Amber Ortiz,Anyone their huge coach direction.,{},2024-06-20 12:47:20,True
1620,18,22532.91,2023-12-20,21,Robin Hood,Something factor experience wonder sport conference success.,{},2025-04-20 00:42:58,True
1621,499,66840.39,2025-02-07,32,Charles Martin,Play dream plan foreign skill.,{},2025-06-27 06:26:09,True
1622,337,48094.08,2025-06-26,4,Donald Guerrero,Reason the answer view professor.,{},2025-05-13 21:16:58,True
1623,52,26577.34,2024-12-11,93,Corey Pena,Second play guy them all.,{},2024-09-15 08:06:58,True
1624,9,88196.33,2025-07-11,46,Nathan Sanders,Ball well economy not floor claim sea wind.,{},2025-08-27 19:01:53,True
1625,365,64683.51,2025-03-03,8,Michael Cox,Truth his agent argue improve eat recognize.,{},2023-11-18 11:07:58,True
1626,348,44045.55,2024-11-03,83,Jordan White,Eye why which hair.,{},2025-08-27 14:32:45,True
1627,416,7759.95,2024-01-07,83,Carol Smith,Mission woman hit certainly or most.,{},2024-04-11 08:26:22,True
1628,394,9849.83,2025-02-25,79,Hannah Richards,Model near fear early let few page.,{},2024-10-04 11:09:48,True
1629,485,38059.92,2025-02-16,86,Kevin Goodwin,Chair product research month week table friend.,{},2024-03-20 10:12:37,True
1630,324,73768.72,2024-12-07,19,Terry Sparks,Establish energy choice.,{},2025-08-09 22:28:09,True
1631,115,5889.66,2025-02-23,40,Anna Torres,Read no term road.,{},2025-07-08 15:27:31,True
1632,250,91097.57,2025-02-03,20,Kevin Morgan,Meet everyone reduce rule better station activity.,{},2024-07-08 10:47:44,True
1633,173,71801.44,2025-05-11,54,Hannah Gardner,Every wall say significant rule position.,{},2023-11-05 05:41:35,True
1634,39,70231.62,2025-07-08,47,Susan Perez,Benefit book artist more maybe.,{},2024-07-11 18:19:33,True
1635,327,96453.66,2025-06-05,78,Justin Rodriguez,Day mention site away special.,{},2024-06-10 06:47:09,True
1636,362,34522.51,2025-04-15,88,Steve Chen,Challenge business ten with method maintain drug.,{},2025-09-24 22:46:30,True
1637,323,85862.99,2024-11-29,30,Taylor Edwards,Someone us box painting could effect exist even.,{},2025-07-23 06:38:58,True
1638,412,77799.72,2024-03-11,100,Samantha Lutz,National point crime moment grow physical important describe.,{},2025-02-27 17:10:50,True
1639,150,9253.45,2024-05-22,17,Breanna Parks,Test little bill less once tree.,{},2025-06-18 16:20:52,True
1640,474,75700.56,2024-08-30,88,Andrew Robertson,House husband anything event per customer policy commercial.,{},2024-12-17 03:35:42,True
1641,418,58008.49,2024-10-06,100,Katherine Adams,Adult wait lead nor grow since forward.,{},2025-04-19 14:47:33,True
1642,9,43497.43,2025-10-15,71,William Fernandez,Drive ago trouble local Congress.,{},2023-10-27 10:59:14,True
1643,377,76417.93,2024-06-28,12,Bryan Burke,Late offer fund heavy on.,{},2024-09-25 04:22:08,True
1644,165,71991.99,2024-05-17,94,Christine Howell,Maybe take fall million among every.,{},2023-11-05 02:40:13,True
1645,210,39820.77,2024-04-14,85,Keith Craig MD,Vote news newspaper wrong billion site like.,{},2024-07-28 17:18:14,True
1646,425,79177.9,2024-04-24,25,Jeffrey Burns,Lose sister class than.,{},2025-06-17 14:36:23,True
1647,14,97041.0,2024-02-09,74,Joseph Brown,Little way wish behind writer between forget.,{},2024-02-15 09:26:03,True
1648,274,5892.71,2025-09-14,11,Amy Cooper,Evidence leg camera bag student suffer.,{},2024-02-20 01:51:51,True
1649,328,52245.33,2025-02-22,34,Nancy Thompson,Cost agent husband consumer.,{},2024-03-05 12:54:49,True
1650,477,20083.48,2024-11-21,73,Amy Bradshaw,Event here level news.,{},2025-06-17 08:42:43,True
1651,105,40800.49,2024-01-13,42,Jessica Williams,Card upon try wrong require their job.,{},2024-05-26 16:09:30,True
1652,223,52792.13,2024-12-17,89,Kimberly Clark,Hit way family true.,{},2024-02-07 09:47:15,True
1653,478,52277.91,2025-03-24,57,Joshua Holloway,Leg necessary who any than discover success.,{},2024-11-09 02:18:02,True
1654,316,62936.68,2024-09-19,97,Michael Walker,Eye single matter.,{},2025-06-26 20:50:47,True
1655,495,92118.98,2023-10-28,37,Derrick Williamson,Enjoy course billion author find.,{},2024-03-05 03:45:19,True
1656,250,14582.83,2024-12-31,90,Jennifer Powell,Subject majority enough several.,{},2025-02-28 13:34:56,True
1657,134,9500.18,2024-02-08,55,Ann Arnold,Most she early help first.,{},2024-06-20 05:07:20,True
1658,238,38825.28,2024-02-22,13,Christopher Terry,Game near score town find focus alone.,{},2025-01-17 05:58:05,True
1659,410,53724.39,2024-12-19,96,Mr. Randy Simmons,Pm dark cover foot under free.,{},2025-01-15 18:31:31,True
1660,149,24217.17,2024-10-18,80,Matthew Patrick,Contain better others lot enough pretty suddenly.,{},2024-07-01 16:39:27,True
1661,209,28676.35,2025-01-03,39,Christopher Johnson,Respond local employee turn bring three.,{},2024-07-03 13:17:19,True
1662,67,60310.28,2023-10-27,26,Brittany White,Situation everyone total take power.,{},2025-05-31 21:39:34,True
1663,72,39144.85,2024-11-28,31,Candace Clements,Statement strong life ago effort.,{},2025-08-12 19:25:12,True
1664,374,30253.32,2025-07-31,62,Shannon Jones,Only public least wonder.,{},2023-11-29 21:29:24,True
1665,13,60443.11,2024-02-24,82,Shirley Harrell,Series prove upon doctor section ago.,{},2024-07-19 16:25:33,True
1666,89,58411.74,2023-12-28,43,Phillip Mitchell,Hair light clear sort.,{},2025-05-08 20:18:14,True
1667,54,42120.41,2025-01-09,22,Taylor Anderson,Thing finally decision enjoy interview approach.,{},2025-07-03 23:08:09,True
1668,287,70984.74,2025-06-06,6,Natalie Castro,Sure author explain over.,{},2024-11-27 09:57:36,True
1669,285,31285.71,2025-09-19,34,Alyssa Porter,Something open street church ahead teacher.,{},2023-12-03 09:38:44,True
1670,270,78983.25,2024-11-16,49,Daniel Peterson,Ok assume blood enjoy off.,{},2024-09-06 15:13:25,True
1671,72,43864.0,2024-01-22,27,Natalie Howard,Let worker fine wide experience national cost policy.,{},2024-12-08 23:31:02,True
1672,115,10297.61,2024-06-20,24,Allison Rodriguez,Song thus central either for kind quickly.,{},2024-02-26 13:22:11,True
1673,173,52168.87,2024-03-01,17,Joshua Hampton,Suggest wind investment first free.,{},2024-05-26 23:56:53,True
1674,344,76877.92,2024-03-12,72,Carla Chase,Decade than nice require.,{},2025-02-13 19:25:04,True
1675,467,46549.97,2024-08-14,52,Erik Holmes,You part standard authority.,{},2024-10-22 14:05:34,True
1676,115,26668.66,2024-11-14,33,Keith Coleman,Town mention life base many nature situation seven.,{},2024-09-18 03:43:26,True
1677,409,10518.16,2025-08-27,57,Heather Dawson,Performance end quickly to.,{},2024-03-13 15:36:55,True
1678,500,86726.88,2024-05-18,33,Carmen Johnson,Pass base air operation experience over medical maintain.,{},2024-08-13 00:41:40,True
1679,134,92010.81,2025-10-05,60,Mrs. Mandy Long,Throw adult in yard off explain.,{},2023-11-18 20:31:30,True
1680,218,34173.49,2024-03-29,24,Anna Smith,Consumer late city low.,{},2024-01-15 23:08:37,True
1681,436,76938.79,2025-04-14,39,Christina Pope,Force light decide build pick action.,{},2024-07-06 04:00:31,True
1682,206,84495.88,2024-02-16,52,Jessica Wong,Develop drive impact positive law public across.,{},2024-05-11 05:48:45,True
1683,265,79847.86,2024-10-02,98,Travis Rodriguez,Name edge light child will many.,{},2023-12-06 18:27:25,True
1684,59,41281.11,2023-12-03,23,Kristine Wood,Someone condition lose memory brother.,{},2024-09-05 05:43:35,True
1685,35,47718.75,2024-06-07,10,Monica Ward,Expect Congress million adult.,{},2024-04-25 06:55:20,True
1686,237,10520.78,2025-02-08,48,Jason Holmes,Marriage here apply picture also relate see.,{},2025-01-11 04:23:29,True
1687,353,65739.33,2024-01-14,81,Gregory Holmes,Put summer cold religious peace.,{},2024-01-07 14:34:11,True
1688,284,29777.5,2024-03-24,34,Christopher Fernandez,Easy field everything increase decide best.,{},2024-01-18 11:49:59,True
1689,329,45482.38,2024-04-01,92,Shawn Wells,Save enter federal five account.,{},2024-08-16 19:03:18,True
1690,321,83417.62,2025-04-27,1,Barbara Madden DVM,Necessary group life board.,{},2024-02-20 23:58:50,True
1691,321,2398.58,2024-04-10,57,Jared Garcia,Design spring start PM available.,{},2024-12-04 20:46:02,True
1692,134,68326.73,2025-04-29,91,Shane Hunter,Your any right fish window whose.,{},2025-09-10 08:49:29,True
1693,270,95504.23,2023-10-30,63,Leslie Williams,He hair environmental name old day live.,{},2024-08-28 14:32:27,True
1694,213,42008.74,2025-02-05,69,Lauren Herrera,Ask she wall woman already success leg.,{},2025-09-22 07:34:29,True
1695,236,51813.94,2024-09-27,15,Ryan Lawrence,Address term vote work.,{},2025-07-05 19:06:52,True
1696,116,54607.85,2025-07-28,32,Brittany Hampton,Next skin seat pull allow southern.,{},2025-09-17 05:11:35,True
1697,61,17962.17,2024-12-05,56,Margaret Lyons,Name government feel important item school direction.,{},2024-04-27 17:25:17,True
1698,24,49590.64,2023-12-29,99,Natasha Evans,Economic hour mention method coach beat Republican.,{},2024-07-09 23:39:15,True
1699,121,19731.11,2025-04-06,78,Holly Diaz,Author make with allow more grow.,{},2023-11-24 03:18:39,True
1700,147,54111.76,2025-06-13,82,Amanda Harper,Ability appear change outside.,{},2025-02-02 02:04:11,True
1701,470,87381.64,2024-05-06,17,Yvonne Schroeder,Few whole step various another country during radio.,{},2025-06-07 21:38:06,True
1702,472,25686.54,2023-11-02,17,Randy Martinez,Item hard such soldier office her head.,{},2025-05-31 02:00:42,True
1703,147,82628.31,2023-11-15,97,Micheal Jarvis,Significant free meet us particular.,{},2024-02-11 06:42:22,True
1704,278,53721.43,2024-02-07,50,Vanessa Hughes,Military involve debate.,{},2024-04-10 06:18:20,True
1705,447,1645.04,2023-11-17,25,Peter Dawson,Professor individual statement usually teach.,{},2024-01-06 21:54:10,True
1706,451,36522.45,2025-10-15,32,Jacqueline Walters,Value yard recently upon method international score cause.,{},2025-02-24 17:28:59,True
1707,159,10877.59,2024-07-05,55,Debra Guerra,Minute stand system pass anything service house dog.,{},2024-04-25 20:03:16,True
1708,359,82989.26,2024-12-12,40,Corey Leach,Town next serious wish near heart around increase.,{},2024-08-21 04:44:21,True
1709,209,10752.57,2024-11-29,34,Jimmy Cook,Degree everyone structure either strong clearly.,{},2025-06-11 16:24:50,True
1710,51,10409.83,2025-01-31,99,Mitchell Goodwin,Phone series with huge serious total.,{},2023-11-18 03:51:00,True
1711,297,65613.04,2025-01-12,5,Zachary Terry,Model thank answer newspaper space health ten.,{},2023-12-10 14:41:43,True
1712,335,10071.72,2024-03-17,87,Sarah Wade,Note she simple life daughter.,{},2025-08-15 17:16:57,True
1713,398,46301.36,2024-05-07,29,Cheryl Young,Same how clearly sure.,{},2025-10-12 16:55:39,True
1714,291,64123.84,2025-04-30,88,Stephanie Newman,Glass that great clearly parent begin short.,{},2025-07-29 00:04:26,True
1715,455,8041.94,2025-06-26,22,Carla Hicks,But south memory family law base.,{},2024-02-02 16:43:16,True
1716,425,57739.78,2025-09-05,84,Kimberly Thompson,Meet public wrong city guy.,{},2024-08-04 18:17:29,True
1717,121,94071.38,2024-08-05,41,Roger Thompson,Particular set kid positive help.,{},2024-10-04 18:41:55,True
1718,267,25115.05,2024-10-14,72,Thomas Bates,Responsibility mean statement.,{},2023-12-26 16:19:32,True
1719,459,71032.09,2024-05-14,87,Albert Singh,Case business skill wonder cold describe else.,{},2024-06-06 08:47:16,True
1720,51,13553.39,2024-11-22,61,Sandra Smith,Example attorney cost item travel.,{},2024-03-03 15:41:41,True
1721,38,13632.73,2023-10-23,57,Melissa Pace,Return little very down.,{},2025-07-23 13:26:18,True
1722,251,69761.03,2024-04-08,42,Gilbert Lee,Decision president garden sister manager cover.,{},2024-09-18 18:25:21,True
1723,198,64752.75,2024-04-16,44,Brett Bowman,Painting toward want improve five really offer kitchen.,{},2024-03-11 22:10:47,True
1724,100,82775.57,2025-08-20,78,David Moore,Operation sing training impact like relate.,{},2025-03-01 11:40:04,True
1725,3,83323.16,2024-11-08,13,Caroline Miller,Coach until prove which.,{},2025-04-24 13:19:49,True
1726,349,45144.23,2024-01-09,35,Thomas Jones,Report leader close fill.,{},2024-11-26 19:29:37,True
1727,250,57035.2,2025-06-09,33,Brandon Thomas,Always audience once dinner three safe.,{},2024-01-08 12:46:37,True
1728,8,91223.3,2024-10-28,1,Benjamin Davis,Next focus new.,{},2024-07-29 15:20:13,True
1729,337,19310.68,2025-02-21,97,Jade Booth,Themselves owner his suggest industry.,{},2024-03-30 13:15:42,True
1730,276,59550.62,2025-03-01,21,Anthony Powell,Allow dinner book skill.,{},2024-03-29 13:26:32,True
1731,86,56660.88,2025-05-22,6,Brian Dillon,Way account data rich money new strategy.,{},2024-09-19 05:50:55,True
1732,442,40295.37,2025-07-06,13,Brenda Gonzalez,Better child support into.,{},2023-10-31 06:40:16,True
1733,310,61810.16,2024-11-15,50,John Reyes,Policy office spring paper.,{},2024-09-01 03:53:14,True
1734,167,55629.26,2025-07-10,38,Joseph Anthony,Across PM store bed the way get.,{},2024-03-24 16:44:57,True
1735,17,15539.86,2025-05-20,73,Joseph Wilson,Season generation Mrs lot light dark.,{},2024-11-08 15:53:00,True
1736,126,46511.89,2025-06-09,33,Sarah Phillips,Leave data may sure.,{},2024-01-27 03:06:14,True
1737,165,12762.12,2024-01-05,54,Billy Ward,Mr do human strong economy responsibility per head.,{},2024-06-12 11:51:16,True
1738,328,31966.68,2025-07-13,58,Joseph Salazar,Be finally black yeah majority material.,{},2025-08-15 14:38:00,True
